age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country
46,1.0,165138,11,11,1,2.0,1,1,1,0,0,40,1.0
53,1.0,113176,9,9,3,5.0,2,1,0,2597,0,40,1.0
39,6.0,304001,10,10,3,2.0,2,1,1,3325,0,40,1.0
56,1.0,50490,9,9,1,8.0,1,1,1,0,0,40,1.0
36,6.0,196554,9,9,1,2.0,1,1,1,0,0,46,1.0
18,1.0,161245,7,7,2,6.0,3,1,1,0,0,8,1.0
30,1.0,117393,9,9,2,5.0,2,1,0,0,0,40,1.0
39,1.0,262841,9,9,1,3.0,1,1,1,0,0,50,1.0
18,1.0,120243,7,7,2,6.0,3,1,1,0,0,10,1.0
19,1.0,42750,10,10,2,6.0,3,1,1,0,0,20,1.0
39,1.0,117381,10,10,3,8.0,2,1,1,0,0,65,1.0
23,1.0,216639,13,13,2,12.0,2,1,0,0,0,40,1.0
53,1.0,98791,10,10,1,12.0,1,1,1,0,0,40,1.0
57,7.0,40103,6,6,2,1.0,2,1,1,0,0,35,1.0
25,1.0,110138,9,9,2,6.0,2,1,1,0,0,40,1.0
34,1.0,236861,9,9,1,6.0,1,1,1,0,0,45,1.0
31,3.0,446358,16,16,2,1.0,2,1,1,0,0,50,2.0
17,5.0,806316,7,7,2,10.0,3,1,0,0,0,20,1.0
53,1.0,157229,12,12,1,5.0,5,3,0,0,0,40,9.0
53,4.0,53197,16,16,1,4.0,1,1,1,0,0,50,1.0
29,1.0,37088,10,10,1,2.0,1,1,1,0,0,40,1.0
32,1.0,235124,11,11,3,1.0,2,1,1,0,0,40,1.0
44,1.0,214415,10,10,4,1.0,4,2,0,0,0,40,1.0
30,1.0,201122,13,13,1,1.0,1,1,1,0,0,40,1.0
45,7.0,391585,13,13,1,13.0,1,1,1,7688,0,50,1.0
22,1.0,268525,13,13,2,1.0,2,1,1,0,0,50,1.0
80,5.0,281768,12,12,1,10.0,1,1,1,0,0,4,1.0
43,6.0,48087,9,9,1,2.0,1,1,1,0,0,40,1.0
50,1.0,205803,16,16,1,1.0,1,1,1,0,0,40,1.0
29,4.0,108432,14,14,2,1.0,2,1,1,0,0,40,1.0
32,1.0,154950,13,13,1,2.0,1,1,1,0,0,40,1.0
30,1.0,147171,10,10,1,6.0,5,3,0,0,0,40,35.0
21,1.0,203894,11,11,2,4.0,3,1,0,0,0,40,1.0
60,1.0,140544,9,9,2,9.0,2,1,1,0,0,40,1.0
20,1.0,39927,9,9,2,6.0,2,1,1,0,0,8,1.0
37,4.0,29145,13,13,1,3.0,1,1,1,0,0,50,1.0
39,1.0,236648,10,10,1,7.0,1,1,1,0,1848,42,1.0
53,1.0,394474,12,12,2,4.0,4,2,0,0,0,40,1.0
38,6.0,107909,13,13,1,5.0,1,1,1,0,0,40,1.0
19,1.0,374262,8,8,2,9.0,3,1,1,0,0,20,1.0
20,5.0,24395,10,10,2,10.0,4,1,0,0,0,20,1.0
38,1.0,34378,4,4,1,2.0,1,1,1,0,0,40,1.0
25,1.0,176836,10,10,2,3.0,2,1,0,0,0,60,1.0
47,1.0,52795,10,10,1,7.0,1,1,1,0,0,46,1.0
40,1.0,111483,13,13,1,3.0,1,1,1,7298,0,40,1.0
40,2.0,173716,13,13,1,5.0,1,1,1,0,0,45,1.0
43,3.0,214242,10,10,1,2.0,1,1,1,0,0,40,1.0
25,1.0,122175,9,9,2,9.0,3,1,1,0,0,40,1.0
56,6.0,70720,14,14,3,3.0,2,1,1,27828,0,60,1.0
48,1.0,154430,13,13,2,3.0,2,1,0,0,0,35,1.0
29,1.0,274010,10,10,2,1.0,2,1,1,0,0,45,1.0
19,5.0,33487,10,10,2,10.0,6,4,0,0,0,40,1.0
18,1.0,141626,10,10,2,12.0,3,1,1,2176,0,20,1.0
68,,81468,9,9,5,,4,1,0,0,0,16,1.0
26,1.0,192302,10,10,1,3.0,5,1,0,0,0,25,1.0
48,1.0,217019,9,9,2,1.0,4,2,0,0,0,28,1.0
23,7.0,215115,10,10,2,4.0,3,1,0,0,0,25,1.0
37,1.0,187748,10,10,1,2.0,1,1,1,0,0,40,1.0
58,1.0,236596,10,10,1,3.0,1,1,1,0,0,40,1.0
44,2.0,208277,9,9,1,7.0,5,1,0,0,0,45,1.0
43,1.0,115178,13,13,3,1.0,4,1,0,0,0,43,1.0
22,1.0,298227,9,9,2,9.0,4,1,1,0,0,35,1.0
52,1.0,135607,10,10,5,6.0,4,2,0,0,0,40,3.0
35,1.0,176123,6,6,1,6.0,1,3,1,0,0,60,9.0
47,1.0,323212,9,9,5,6.0,2,1,0,0,0,40,1.0
43,1.0,172025,9,9,5,7.0,2,1,0,0,0,40,1.0
34,1.0,174789,13,13,2,6.0,2,1,1,0,2001,40,1.0
24,,287413,9,9,2,,2,2,1,0,0,60,1.0
46,3.0,109089,15,15,1,13.0,1,1,1,0,0,40,1.0
21,1.0,179720,9,9,2,6.0,6,1,0,0,0,30,1.0
33,5.0,211699,10,10,3,10.0,4,1,0,0,0,40,1.0
52,1.0,286342,9,9,3,7.0,2,1,0,0,0,38,1.0
37,1.0,359001,11,11,1,8.0,1,1,1,15024,0,50,1.0
45,1.0,38240,9,9,3,2.0,2,1,1,0,0,40,1.0
71,,111712,10,10,1,,1,1,1,0,0,16,1.0
52,1.0,48947,11,11,5,6.0,4,1,0,0,0,13,1.0
18,1.0,220754,7,7,2,9.0,3,1,1,0,0,24,1.0
68,2.0,261897,6,6,5,11.0,4,1,1,0,0,20,1.0
29,3.0,383745,10,10,1,13.0,1,1,1,0,1485,40,1.0
28,1.0,249720,10,10,1,1.0,1,1,1,0,0,40,1.0
60,2.0,285365,10,10,1,6.0,5,2,0,0,0,50,1.0
38,1.0,229700,14,14,1,1.0,1,2,1,0,0,40,1.0
56,1.0,199763,10,10,1,2.0,1,1,1,0,0,45,1.0
33,1.0,208881,12,12,1,7.0,1,1,1,7298,0,60,1.0
37,3.0,161111,9,9,6,6.0,4,1,0,0,0,10,1.0
46,1.0,422813,10,10,1,4.0,1,1,1,0,0,40,1.0
56,1.0,89922,9,9,1,8.0,1,1,1,3103,0,45,1.0
26,1.0,222637,6,6,2,2.0,2,1,1,0,0,55,6.0
20,,121389,10,10,2,,3,1,1,0,0,32,1.0
22,,320451,10,10,2,,3,3,1,0,0,24,
54,4.0,180881,14,14,1,3.0,1,1,1,0,0,50,1.0
41,2.0,193459,10,10,1,2.0,1,1,1,0,0,50,1.0
37,2.0,188774,13,13,2,13.0,2,1,1,0,0,55,1.0
44,1.0,248406,12,12,1,2.0,1,1,1,0,0,40,1.0
33,1.0,131776,13,13,3,1.0,4,1,0,914,0,40,5.0
62,3.0,159908,13,13,1,4.0,5,1,0,0,1258,38,1.0
40,2.0,204116,13,13,6,1.0,2,1,0,2174,0,40,1.0
36,1.0,250238,2,2,2,6.0,6,5,0,0,0,40,8.0
32,3.0,87310,9,9,1,6.0,1,1,1,0,0,41,1.0
38,4.0,203628,13,13,1,1.0,1,1,1,0,0,45,1.0
41,4.0,108945,9,9,2,8.0,2,1,0,14344,0,40,1.0
48,1.0,47022,9,9,5,9.0,6,1,0,0,0,48,1.0
46,2.0,97176,10,10,1,3.0,5,1,0,0,0,50,1.0
35,1.0,204527,14,14,2,2.0,2,1,1,0,0,50,1.0
53,3.0,130730,9,9,3,4.0,6,1,0,0,0,35,1.0
54,1.0,88278,16,16,1,1.0,1,1,1,0,1977,50,1.0
36,1.0,162424,9,9,1,2.0,1,1,1,0,0,45,1.0
20,5.0,235442,10,10,2,10.0,3,1,1,0,0,35,1.0
24,1.0,126613,13,13,2,1.0,3,1,0,0,0,8,1.0
43,3.0,317185,11,11,3,1.0,4,1,0,0,0,36,1.0
29,1.0,423158,10,10,2,12.0,2,1,0,0,0,40,1.0
41,4.0,109762,14,14,2,1.0,2,1,1,0,0,40,1.0
68,3.0,202699,15,15,1,1.0,1,1,1,6418,0,35,1.0
19,1.0,38294,9,9,2,9.0,6,1,1,2597,0,40,1.0
84,1.0,188328,9,9,5,1.0,2,1,0,0,0,16,1.0
30,6.0,127651,9,9,1,2.0,1,1,1,0,1887,48,1.0
52,1.0,90189,4,4,3,14.0,3,2,0,0,0,16,1.0
34,1.0,187251,9,9,3,1.0,4,1,0,0,0,25,1.0
54,1.0,57758,14,14,1,5.0,1,1,1,0,0,68,1.0
39,2.0,41017,6,6,1,8.0,1,1,1,0,0,70,1.0
43,6.0,34218,10,10,1,3.0,1,1,1,0,0,40,1.0
45,1.0,363087,9,9,4,7.0,4,2,0,0,0,40,1.0
30,1.0,455995,10,10,1,3.0,1,1,1,0,0,50,1.0
37,1.0,215503,9,9,1,3.0,1,1,1,4386,0,45,1.0
24,1.0,275395,9,9,1,7.0,1,1,1,0,0,50,1.0
38,6.0,141584,9,9,3,5.0,4,1,1,0,0,55,1.0
23,6.0,216889,9,9,1,5.0,1,1,1,0,1977,40,1.0
42,1.0,296749,10,10,3,7.0,2,1,1,0,0,45,1.0
30,1.0,224462,9,9,2,9.0,3,1,1,0,0,40,1.0
21,5.0,262241,9,9,2,10.0,6,1,1,0,0,40,1.0
29,2.0,337944,7,7,4,8.0,2,1,1,0,0,60,1.0
33,7.0,26543,11,11,1,12.0,1,1,1,0,0,40,1.0
19,1.0,213644,9,9,2,7.0,2,1,1,0,0,40,1.0
17,1.0,198606,7,7,2,9.0,3,1,0,0,0,16,1.0
32,1.0,87310,14,14,1,5.0,1,1,1,0,0,60,1.0
29,1.0,212102,9,9,4,6.0,4,2,0,0,0,30,1.0
38,1.0,198170,11,11,1,5.0,1,1,1,0,0,40,1.0
68,3.0,242095,13,13,1,3.0,1,1,1,20051,0,40,1.0
22,1.0,40052,13,13,2,3.0,2,1,1,0,0,40,1.0
26,1.0,193945,14,14,2,3.0,2,1,1,0,0,60,1.0
36,2.0,240810,8,8,2,2.0,3,1,1,0,0,40,1.0
35,1.0,147638,9,9,1,4.0,5,3,0,0,0,40,32.0
35,1.0,189922,9,9,1,2.0,1,1,1,0,0,40,1.0
40,1.0,240504,13,13,1,5.0,1,1,1,0,0,45,1.0
46,1.0,129007,9,9,1,8.0,1,1,1,0,0,41,1.0
33,1.0,161035,7,7,1,2.0,1,1,1,0,0,49,1.0
37,1.0,189382,12,12,3,4.0,2,1,0,0,1504,40,1.0
37,1.0,175614,6,6,2,6.0,4,1,0,0,0,40,1.0
50,4.0,161075,9,9,5,12.0,4,2,0,0,0,40,1.0
38,1.0,103323,9,9,3,7.0,2,1,1,0,0,40,1.0
62,1.0,270092,14,14,1,1.0,1,1,1,0,0,40,1.0
17,1.0,75333,6,6,2,5.0,3,2,0,0,0,24,1.0
47,1.0,103020,4,4,1,7.0,5,5,0,0,0,40,6.0
39,1.0,379350,6,6,1,2.0,1,1,1,0,0,40,1.0
61,5.0,226989,10,10,6,10.0,2,1,1,0,0,40,1.0
49,1.0,99361,15,15,1,1.0,1,1,1,0,0,45,1.0
36,3.0,312785,13,13,2,1.0,3,2,1,0,0,35,1.0
21,1.0,305423,9,9,2,7.0,3,1,1,0,0,40,1.0
37,1.0,340599,7,7,4,6.0,4,2,0,0,0,40,1.0
53,1.0,287317,9,9,3,7.0,4,2,1,0,0,32,1.0
23,3.0,255252,10,10,2,6.0,3,1,1,0,0,20,1.0
36,1.0,126954,9,9,3,8.0,2,1,1,0,0,40,1.0
38,1.0,119098,10,10,2,12.0,2,1,1,0,0,42,1.0
49,1.0,134797,10,10,3,4.0,2,1,1,0,0,40,1.0
48,4.0,104353,9,9,1,2.0,5,2,0,0,0,40,1.0
46,4.0,421223,10,10,2,3.0,2,1,0,0,0,40,1.0
41,3.0,47902,13,13,1,1.0,1,1,1,0,0,45,1.0
48,1.0,143281,9,9,5,7.0,2,1,0,0,0,48,1.0
56,1.0,175127,6,6,1,9.0,1,1,1,0,0,40,1.0
58,1.0,292710,12,12,3,1.0,2,1,1,0,0,36,1.0
26,1.0,190650,13,13,2,4.0,3,3,1,0,0,40,24.0
46,2.0,65535,13,13,1,11.0,1,1,1,0,0,60,1.0
57,2.0,134286,10,10,4,5.0,2,1,1,0,0,35,1.0
39,1.0,190987,11,11,3,4.0,4,1,0,0,0,50,1.0
51,1.0,159015,9,9,1,8.0,1,1,1,0,0,60,1.0
59,1.0,50223,9,9,1,2.0,1,1,1,0,0,40,1.0
30,1.0,399088,13,13,3,1.0,4,1,0,0,0,50,1.0
28,1.0,167336,9,9,1,3.0,5,1,0,0,0,45,1.0
49,1.0,53893,9,9,3,8.0,2,1,1,0,0,40,1.0
37,1.0,376455,10,10,1,3.0,1,1,1,0,0,40,1.0
55,1.0,189933,6,6,1,2.0,1,1,1,0,0,40,1.0
50,1.0,135465,13,13,1,3.0,1,1,1,0,0,50,1.0
50,1.0,176924,6,6,1,2.0,1,1,1,0,0,38,1.0
66,5.0,129476,13,13,1,10.0,1,1,1,0,0,6,1.0
22,5.0,219941,10,10,2,10.0,3,2,1,0,0,40,1.0
31,1.0,111883,9,9,1,8.0,1,1,1,0,0,50,1.0
31,1.0,156464,6,6,3,6.0,2,1,1,0,0,40,1.0
48,1.0,307440,13,13,1,12.0,1,3,1,0,0,45,4.0
38,1.0,193945,9,9,2,8.0,2,1,1,0,0,40,1.0
17,,48610,9,9,2,,3,1,1,0,0,14,1.0
29,1.0,336167,9,9,2,7.0,4,2,0,0,0,30,1.0
40,1.0,191814,13,13,1,3.0,1,1,1,0,1902,40,1.0
23,1.0,107882,13,13,2,12.0,3,1,0,0,0,50,1.0
53,1.0,99476,9,9,3,6.0,2,1,0,0,0,38,1.0
42,7.0,236503,10,10,2,4.0,2,1,0,0,0,40,1.0
51,1.0,122109,10,10,1,4.0,5,1,0,0,0,35,1.0
60,1.0,148522,10,10,1,2.0,1,4,1,0,0,40,1.0
67,5.0,209137,13,13,1,10.0,1,1,1,0,0,40,1.0
36,,137492,9,9,3,,4,2,0,0,0,40,1.0
37,6.0,257295,10,10,1,3.0,1,3,1,0,0,75,33.0
33,1.0,342730,10,10,1,5.0,1,1,1,0,0,52,1.0
63,6.0,215833,9,9,1,3.0,1,1,1,0,0,40,1.0
59,1.0,168569,9,9,1,7.0,1,1,1,0,1887,40,1.0
53,3.0,182677,13,13,1,13.0,1,3,1,0,0,50,4.0
18,1.0,152246,10,10,2,6.0,3,3,1,0,0,16,1.0
29,3.0,251854,9,9,2,13.0,2,2,0,0,0,40,1.0
53,1.0,337195,12,12,1,3.0,1,1,1,0,0,45,1.0
19,1.0,53355,7,7,2,5.0,2,1,1,0,0,12,1.0
21,1.0,189749,10,10,2,5.0,3,1,1,0,0,40,1.0
17,5.0,332666,6,6,2,10.0,3,1,0,0,0,4,1.0
21,1.0,155483,10,10,2,2.0,2,1,1,0,0,40,1.0
31,3.0,168740,9,9,1,13.0,1,2,1,0,0,40,1.0
56,6.0,83922,9,9,1,3.0,1,1,1,0,0,84,1.0
59,1.0,191965,7,7,1,6.0,5,1,0,3908,0,28,1.0
63,5.0,46907,13,13,1,10.0,1,1,1,0,0,8,1.0
29,2.0,169662,9,9,1,2.0,1,1,1,0,0,40,1.0
35,4.0,237873,9,9,2,6.0,4,2,0,0,0,40,1.0
22,1.0,374116,9,9,2,5.0,4,1,0,0,0,35,1.0
23,7.0,41432,13,13,2,1.0,2,1,0,0,0,15,1.0
23,1.0,72887,9,9,2,2.0,3,3,1,0,0,1,20.0
32,1.0,126838,9,9,2,2.0,2,1,1,0,0,40,1.0
24,1.0,79160,9,9,2,2.0,3,2,1,0,0,40,1.0
24,1.0,311311,13,13,2,5.0,2,1,1,0,0,40,1.0
48,3.0,193960,14,14,1,1.0,1,1,1,7688,0,50,1.0
22,1.0,32616,10,10,2,6.0,2,1,0,0,0,30,1.0
52,1.0,113522,9,9,2,7.0,2,1,1,0,0,45,1.0
40,1.0,199689,9,9,3,6.0,2,1,0,0,0,40,1.0
57,2.0,222216,10,10,1,3.0,5,1,0,0,0,60,1.0
19,1.0,472807,2,2,2,9.0,6,1,1,0,0,52,2.0
37,1.0,193106,13,13,2,5.0,2,1,0,0,0,30,1.0
44,1.0,165815,9,9,1,3.0,1,1,1,0,0,60,1.0
33,4.0,226296,9,9,2,8.0,6,1,1,0,0,40,1.0
51,2.0,20795,10,10,1,2.0,1,1,1,0,0,40,1.0
29,1.0,380560,5,5,1,7.0,1,1,1,0,0,40,2.0
61,5.0,60641,13,13,2,10.0,2,1,0,0,0,45,1.0
34,1.0,148291,9,9,1,12.0,5,1,0,0,0,32,1.0
53,3.0,235567,9,9,3,4.0,2,1,0,0,0,40,1.0
57,1.0,250201,9,9,5,8.0,4,1,1,0,0,50,1.0
25,1.0,191782,7,7,2,7.0,3,2,0,0,0,40,1.0
42,7.0,178470,9,9,3,4.0,2,1,0,0,0,40,1.0
41,3.0,189956,13,13,1,1.0,5,2,0,0,0,40,1.0
24,1.0,303296,10,10,1,4.0,5,3,0,0,0,40,37.0
44,1.0,181762,13,13,1,8.0,1,1,1,15024,0,55,1.0
53,1.0,200190,12,12,1,5.0,1,1,1,0,0,80,1.0
48,7.0,188081,9,9,1,4.0,1,1,1,0,0,40,1.0
56,1.0,105363,13,13,1,3.0,1,1,1,4508,0,40,1.0
19,1.0,60367,9,9,2,6.0,3,1,0,0,0,13,1.0
39,3.0,239119,14,14,3,1.0,2,2,1,0,0,40,16.0
30,1.0,198091,9,9,2,2.0,2,1,1,0,0,44,1.0
23,1.0,330571,13,13,2,4.0,3,1,0,0,0,25,1.0
33,1.0,122749,11,11,1,2.0,1,3,1,0,0,40,9.0
33,1.0,283921,10,10,1,2.0,1,1,1,0,0,40,1.0
26,2.0,195636,6,6,2,3.0,2,1,1,0,0,75,1.0
34,2.0,353881,9,9,1,3.0,1,1,1,0,0,60,1.0
55,1.0,24694,10,10,3,1.0,2,1,0,0,0,40,1.0
54,1.0,150999,10,10,3,7.0,2,1,1,0,0,60,1.0
47,7.0,191858,12,12,1,4.0,1,1,1,0,0,40,1.0
40,6.0,475322,13,13,4,2.0,3,1,1,0,0,50,1.0
28,1.0,37821,10,10,3,5.0,4,1,0,0,0,45,1.0
44,2.0,247024,13,13,1,5.0,1,1,1,0,0,50,1.0
51,1.0,250423,14,14,1,5.0,1,1,1,0,0,55,1.0
33,1.0,206609,13,13,1,3.0,1,1,1,0,0,45,1.0
76,1.0,152839,9,9,1,1.0,1,1,1,0,0,20,1.0
62,1.0,271431,5,5,1,6.0,1,2,1,0,0,42,1.0
52,2.0,168553,4,4,1,8.0,1,1,1,0,0,40,1.0
24,1.0,148320,10,10,1,4.0,1,2,1,0,0,40,1.0
26,1.0,133373,10,10,2,5.0,3,1,1,0,0,42,1.0
52,1.0,202930,13,13,3,3.0,2,1,1,0,0,40,1.0
20,5.0,289116,10,10,2,10.0,3,1,0,0,0,5,1.0
33,1.0,140206,15,15,1,1.0,1,1,1,0,0,40,1.0
25,6.0,148888,9,9,1,3.0,1,1,1,0,0,60,1.0
40,1.0,167919,9,9,1,2.0,1,1,1,0,0,40,1.0
41,1.0,43711,9,9,2,6.0,2,1,1,0,0,30,1.0
47,3.0,330080,7,7,6,2.0,2,2,1,0,0,40,1.0
24,1.0,204226,14,14,2,1.0,2,1,0,0,0,40,1.0
22,4.0,178818,10,10,2,1.0,3,1,0,0,0,20,1.0
58,1.0,163113,9,9,5,5.0,2,1,0,0,0,35,1.0
52,1.0,181755,9,9,3,4.0,4,1,0,0,0,40,1.0
29,1.0,327766,10,10,3,3.0,4,1,1,0,0,55,1.0
52,7.0,198186,6,6,4,4.0,4,2,0,0,0,40,1.0
68,1.0,204082,10,10,5,3.0,2,1,0,0,0,45,1.0
47,7.0,168109,9,9,1,4.0,1,1,1,0,0,70,1.0
33,1.0,174201,9,9,2,9.0,3,1,1,0,0,40,1.0
56,2.0,99479,10,10,1,5.0,1,1,1,5013,0,46,1.0
48,1.0,146497,13,13,1,4.0,5,1,0,0,0,50,1.0
32,1.0,155293,8,8,3,5.0,2,1,0,0,1762,45,1.0
51,1.0,34361,10,10,1,3.0,5,1,0,0,0,20,1.0
45,1.0,191914,9,9,3,8.0,4,1,0,0,0,55,1.0
47,1.0,122194,9,9,3,4.0,2,1,0,0,0,40,1.0
23,1.0,42706,10,10,2,1.0,2,1,1,0,0,45,1.0
28,1.0,108574,10,10,1,4.0,5,1,0,0,0,15,1.0
49,3.0,78859,14,14,5,1.0,4,1,0,0,323,20,1.0
56,1.0,177368,10,10,1,4.0,1,1,1,7298,0,45,1.0
23,1.0,255252,9,9,2,2.0,3,1,1,0,0,40,1.0
34,1.0,157886,12,12,4,6.0,4,1,0,0,0,40,1.0
31,1.0,197886,13,13,1,3.0,1,1,1,0,0,50,1.0
23,1.0,214542,10,10,2,4.0,3,1,1,0,0,20,1.0
43,1.0,309932,13,13,1,2.0,1,1,1,0,0,40,1.0
42,1.0,185057,9,9,4,4.0,4,1,0,0,0,35,39.0
36,1.0,354078,13,13,1,1.0,1,1,1,0,0,60,1.0
39,1.0,123945,9,9,1,4.0,5,1,0,0,0,40,1.0
38,1.0,206951,10,10,2,2.0,3,1,1,0,0,40,1.0
37,1.0,99146,13,13,1,5.0,1,1,1,0,0,60,1.0
42,1.0,115085,9,9,1,4.0,1,1,1,0,0,50,1.0
30,1.0,299507,12,12,4,6.0,4,1,0,0,0,40,1.0
38,1.0,187046,7,7,1,2.0,1,1,1,0,0,45,1.0
59,1.0,200316,9,9,1,2.0,1,1,1,0,0,40,1.0
39,1.0,187847,9,9,3,7.0,3,1,1,0,0,50,1.0
53,2.0,163826,10,10,1,1.0,1,1,1,0,0,45,1.0
30,1.0,270886,10,10,2,6.0,3,1,0,0,0,40,1.0
61,1.0,162432,9,9,5,3.0,2,1,0,0,0,40,1.0
26,1.0,34393,10,10,3,4.0,2,1,0,0,0,40,1.0
43,1.0,163769,6,6,4,6.0,4,1,0,0,0,40,1.0
40,1.0,37618,10,10,1,2.0,1,1,1,0,0,40,3.0
56,3.0,204021,9,9,1,2.0,1,1,1,0,0,40,1.0
62,1.0,67928,2,2,1,9.0,1,1,1,0,0,40,2.0
31,1.0,298995,9,9,1,6.0,5,2,0,0,0,35,1.0
47,1.0,44671,9,9,1,4.0,1,1,1,0,0,38,1.0
28,1.0,56340,13,13,2,1.0,2,1,0,0,0,20,1.0
33,1.0,189843,4,4,1,7.0,1,1,1,0,0,40,1.0
52,1.0,74660,14,14,1,3.0,1,1,1,0,0,40,1.0
56,1.0,345730,13,13,1,1.0,1,1,1,0,0,45,1.0
42,1.0,311920,13,13,1,3.0,5,1,0,0,1485,17,1.0
17,1.0,204018,7,7,2,5.0,4,1,1,0,0,15,1.0
46,1.0,31411,7,7,1,6.0,5,1,0,0,0,40,
41,1.0,171351,10,10,1,2.0,1,1,1,0,0,40,1.0
55,1.0,51008,9,9,3,4.0,4,1,0,0,0,40,1.0
50,2.0,64667,9,9,3,1.0,2,3,0,0,0,60,20.0
22,1.0,150175,10,10,2,4.0,3,1,0,0,0,20,1.0
40,1.0,219869,9,9,1,11.0,1,1,1,99999,0,75,1.0
51,1.0,171409,10,10,1,8.0,1,1,1,0,0,40,1.0
23,1.0,325921,11,11,2,1.0,2,1,0,0,0,36,1.0
20,1.0,169699,9,9,2,4.0,2,1,0,0,0,40,1.0
46,3.0,33373,13,13,3,1.0,4,1,0,0,0,40,1.0
29,1.0,255817,3,3,2,6.0,6,1,0,0,0,40,8.0
48,4.0,148306,14,14,3,1.0,4,1,0,0,0,40,1.0
43,1.0,91209,13,13,1,3.0,1,1,1,0,0,40,1.0
55,1.0,202435,13,13,3,4.0,2,1,0,0,0,40,1.0
31,1.0,117719,9,9,1,6.0,1,1,1,0,0,40,23.0
27,1.0,43652,13,13,2,4.0,2,1,0,0,0,40,1.0
32,1.0,330715,10,10,1,2.0,1,1,1,0,0,40,1.0
19,5.0,258026,9,9,2,10.0,2,1,0,0,0,16,1.0
34,1.0,181091,9,9,1,2.0,1,1,1,7688,0,40,1.0
30,1.0,183388,9,9,4,4.0,4,1,0,0,0,40,1.0
42,1.0,349884,6,6,1,2.0,1,1,1,0,0,35,1.0
17,,74685,6,6,2,,3,1,1,0,0,20,1.0
27,1.0,706026,7,7,1,9.0,1,1,1,0,0,40,1.0
20,1.0,164922,9,9,2,2.0,3,1,1,0,0,40,1.0
37,1.0,66686,9,9,1,9.0,1,1,1,0,0,40,1.0
60,1.0,96099,13,13,2,1.0,2,1,1,4101,0,60,1.0
55,1.0,250322,9,9,3,4.0,2,1,0,0,0,40,1.0
42,1.0,226388,9,9,3,6.0,2,2,1,0,0,52,1.0
40,1.0,185145,16,16,1,1.0,1,1,1,0,0,40,1.0
35,1.0,170617,9,9,2,7.0,4,2,0,0,0,48,1.0
22,4.0,214731,10,10,2,4.0,2,1,0,0,0,15,1.0
50,7.0,186272,10,10,1,3.0,1,1,1,0,0,40,1.0
62,,111563,5,5,1,,1,1,1,0,0,21,1.0
57,1.0,182028,12,12,5,4.0,2,1,0,0,0,35,1.0
24,1.0,314819,10,10,2,2.0,2,1,1,2174,0,40,1.0
21,,152328,13,13,2,,3,1,1,0,0,40,1.0
28,1.0,147560,10,10,2,5.0,3,1,1,0,0,40,1.0
63,1.0,221072,13,13,1,2.0,1,1,1,0,0,49,3.0
31,1.0,111567,9,9,1,8.0,1,1,1,0,1848,50,1.0
41,1.0,143003,14,14,1,12.0,1,3,1,0,1887,45,12.0
38,1.0,89814,9,9,1,11.0,1,1,1,0,0,50,1.0
73,6.0,80986,9,9,1,5.0,1,1,1,0,0,20,1.0
17,,188758,6,6,2,,3,1,1,0,0,14,1.0
29,1.0,229124,9,9,1,4.0,1,1,1,0,0,48,1.0
46,1.0,150499,12,12,1,2.0,1,1,1,0,0,40,1.0
37,1.0,222450,9,9,2,5.0,2,1,1,0,2339,40,8.0
58,2.0,204816,10,10,1,3.0,1,1,1,0,0,60,1.0
36,1.0,37778,9,9,1,3.0,1,1,1,0,0,48,1.0
19,1.0,100009,10,10,2,5.0,3,1,0,0,0,15,1.0
56,2.0,62539,7,7,5,6.0,4,1,0,0,0,65,27.0
35,1.0,42044,9,9,1,7.0,1,1,1,0,0,30,1.0
55,2.0,79011,9,9,1,11.0,1,3,1,0,0,70,1.0
52,5.0,121942,4,4,1,10.0,1,1,1,0,0,40,1.0
68,1.0,351711,10,10,1,4.0,1,1,1,0,0,40,1.0
38,4.0,196373,13,13,2,5.0,2,1,1,0,0,20,1.0
24,1.0,112706,11,11,2,12.0,3,1,1,0,0,40,1.0
37,1.0,215476,9,9,2,9.0,4,2,0,0,0,30,1.0
37,1.0,335716,9,9,3,5.0,4,1,0,0,0,40,1.0
42,1.0,243380,14,14,3,5.0,2,1,1,0,0,50,1.0
25,1.0,456604,7,7,1,7.0,1,1,1,0,0,40,1.0
42,4.0,184682,12,12,3,6.0,2,1,0,0,0,40,1.0
51,1.0,215647,9,9,3,1.0,2,1,0,0,0,43,1.0
40,1.0,286370,4,4,1,7.0,1,1,1,0,0,40,2.0
54,2.0,42924,10,10,1,5.0,1,1,1,0,0,50,1.0
45,1.0,259323,10,10,1,2.0,1,1,1,0,0,40,1.0
48,3.0,142719,14,14,1,1.0,1,1,1,0,0,40,1.0
29,1.0,187188,14,14,2,3.0,2,3,1,0,0,60,1.0
22,1.0,37932,12,12,2,3.0,2,1,1,0,0,35,11.0
18,1.0,164134,9,9,2,12.0,3,1,0,0,0,10,1.0
32,1.0,175413,9,9,2,4.0,6,2,0,0,0,40,14.0
22,1.0,119742,9,9,2,5.0,2,1,0,0,0,40,1.0
44,1.0,358199,10,10,1,5.0,1,1,1,0,0,45,1.0
53,1.0,227602,9,9,3,5.0,2,1,0,0,0,37,2.0
26,1.0,216842,14,14,2,1.0,2,1,0,0,0,10,1.0
17,1.0,141590,7,7,2,14.0,3,1,0,0,0,12,1.0
